VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2024-10-01 00:44:53,2024-10-01 00:55:59,2.0,2.44,1.0,N,90,142,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-10-01 00:59:49,2024-10-01 01:00:39,1.0,0.12,1.0,N,142,142,4,-3.0,-1.0,-0.5,0.0,0.0,-1.0,-8.0,-2.5,0.0
2,2024-10-01 00:59:49,2024-10-01 01:00:39,1.0,0.12,1.0,N,142,48,4,3.0,1.0,0.5,0.0,0.0,1.0,8.0,2.5,0.0
2,2024-10-01 00:00:08,2024-10-01 00:35:36,1.0,19.23,2.0,N,132,158,1,70.0,0.0,0.5,20.23,6.94,1.0,102.92,2.5,1.75
2,2024-10-01 00:36:16,2024-10-01 01:06:52,1.0,17.57,2.0,N,132,68,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75
2,2024-10-01 00:35:04,2024-10-01 00:35:51,2.0,0.07,2.0,N,132,132,2,70.0,0.0,0.5,0.0,0.0,1.0,73.25,0.0,1.75
2,2024-10-01 00:36:23,2024-10-01 00:58:43,2.0,7.19,1.0,N,132,258,1,32.4,1.0,0.5,0.0,0.0,1.0,36.65,0.0,1.75
2,2024-10-01 00:51:23,2024-10-01 01:05:10,2.0,2.52,1.0,N,162,158,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,2024-10-01 00:36:19,2024-10-01 00:42:46,1.0,0.85,1.0,N,114,148,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
1,2024-10-01 00:04:16,2024-10-01 00:15:06,1.0,2.7,1.0,N,68,211,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-10-01 00:27:00,2024-10-01 00:55:49,1.0,18.1,2.0,N,132,4,1,70.0,4.25,0.5,5.0,6.94,1.0,87.69,2.5,1.75
1,2024-10-01 00:00:37,2024-10-01 00:33:04,1.0,22.8,2.0,N,132,238,1,70.0,4.25,0.5,12.4,6.94,1.0,95.09,2.5,1.75
2,2024-10-01 00:05:37,2024-10-01 00:10:58,1.0,1.74,1.0,N,236,74,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0
2,2024-10-01 00:04:28,2024-10-01 00:05:08,2.0,0.0,1.0,N,211,211,3,-3.0,-1.0,-0.5,0.0,0.0,-1.0,-8.0,-2.5,0.0
2,2024-10-01 00:04:28,2024-10-01 00:05:08,2.0,0.0,1.0,N,211,211,3,3.0,1.0,0.5,0.0,0.0,1.0,8.0,2.5,0.0
1,2024-10-01 00:13:37,2024-10-01 00:27:29,1.0,5.3,1.0,N,132,216,2,21.9,2.75,0.5,0.0,0.0,1.0,26.15,0.0,1.75
1,2024-10-01 00:01:53,2024-10-01 00:03:02,1.0,0.2,1.0,N,137,170,1,3.7,3.5,0.5,2.0,0.0,1.0,10.7,2.5,0.0
2,2024-10-01 00:22:48,2024-10-01 00:55:10,1.0,19.65,2.0,N,132,236,1,70.0,0.0,0.5,20.23,6.94,1.0,102.92,2.5,1.75
2,2024-10-01 00:33:02,2024-10-01 00:45:08,2.0,1.41,1.0,N,249,68,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0
2,2024-10-01 00:49:19,2024-10-01 00:54:30,2.0,0.51,1.0,N,249,249,3,-6.5,-1.0,-0.5,0.0,0.0,-1.0,-11.5,-2.5,0.0
2,2024-10-01 00:49:19,2024-10-01 00:54:30,2.0,0.51,1.0,N,249,249,3,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-10-01 00:16:30,2024-10-01 00:26:25,3.0,1.89,1.0,N,158,48,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
1,2024-10-01 00:42:45,2024-10-01 00:51:57,1.0,1.4,1.0,N,186,107,1,10.7,3.5,0.5,3.9,0.0,1.0,19.6,2.5,0.0
2,2024-10-01 00:49:11,2024-10-01 00:54:33,1.0,0.64,1.0,N,158,114,1,6.5,1.0,0.5,1.15,0.0,1.0,12.65,2.5,0.0
2,2024-10-01 00:16:46,2024-10-01 01:28:05,4.0,37.41,5.0,N,186,265,1,124.0,0.0,0.0,31.84,34.2,1.0,191.04,0.0,0.0
2,2024-10-01 00:11:30,2024-10-01 00:17:45,1.0,1.11,1.0,N,114,107,1,8.6,1.0,0.5,1.0,0.0,1.0,14.6,2.5,0.0
2,2024-10-01 00:54:32,2024-10-01 01:17:51,2.0,7.14,1.0,N,132,130,2,33.1,1.0,0.5,0.0,0.0,1.0,37.35,0.0,1.75
2,2024-10-01 00:11:52,2024-10-01 00:17:25,1.0,0.88,1.0,N,186,50,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-10-01 00:09:10,2024-10-01 00:17:26,1.0,2.29,1.0,N,144,33,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-10-01 00:11:38,2024-10-01 00:19:17,1.0,1.01,1.0,N,68,107,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-10-01 00:20:30,2024-10-01 00:33:17,1.0,1.42,1.0,N,107,158,1,12.8,1.0,0.5,1.0,0.0,1.0,18.8,2.5,0.0
2,2024-10-01 00:34:05,2024-10-01 00:42:56,1.0,2.16,1.0,N,158,48,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0
2,2024-10-01 00:20:51,2024-10-01 00:27:09,1.0,1.32,1.0,N,48,68,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-10-01 00:32:50,2024-10-01 00:48:49,1.0,3.14,1.0,N,186,231,2,17.0,1.0,0.5,0.0,0.0,1.0,22.0,2.5,0.0
2,2024-10-01 00:17:16,2024-10-01 00:40:49,3.0,11.31,1.0,N,70,181,2,45.7,6.0,0.5,0.0,0.0,1.0,54.95,0.0,1.75
2,2024-10-01 00:52:44,2024-10-01 00:55:56,1.0,0.79,1.0,N,170,107,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,2024-10-01 00:42:37,2024-10-01 00:52:29,1.0,2.56,1.0,N,48,107,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-10-01 00:20:44,2024-10-01 00:50:53,1.0,19.8,1.0,N,132,14,1,75.1,2.75,0.5,19.85,0.0,1.0,99.2,0.0,1.75
2,2024-10-01 00:09:10,2024-10-01 00:09:15,1.0,0.0,5.0,N,179,7,1,60.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0
2,2024-10-01 00:20:53,2024-10-01 00:32:17,1.0,3.2,1.0,N,249,229,1,15.6,1.0,0.5,5.15,0.0,1.0,25.75,2.5,0.0
2,2024-10-01 00:06:22,2024-10-01 00:38:16,1.0,18.49,2.0,N,132,90,1,70.0,0.0,0.5,9.92,6.94,1.0,92.61,2.5,1.75
2,2024-10-01 00:06:51,2024-10-01 00:20:43,1.0,3.24,1.0,N,186,236,1,16.3,1.0,0.5,2.13,0.0,1.0,23.43,2.5,0.0
2,2024-10-01 00:09:55,2024-10-01 00:18:52,2.0,1.38,1.0,N,162,48,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:56:49,2024-10-01 01:34:51,1.0,20.02,2.0,N,132,125,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75
2,2024-10-01 00:36:03,2024-10-01 00:53:45,1.0,9.43,1.0,N,138,24,1,37.3,6.0,0.5,10.7,6.94,1.0,64.19,0.0,1.75
2,2024-10-01 00:21:38,2024-10-01 00:43:10,1.0,10.32,1.0,N,138,90,1,40.8,6.0,0.5,14.43,6.94,1.0,73.92,2.5,1.75
2,2024-10-01 00:24:28,2024-10-01 01:00:18,1.0,20.55,2.0,N,132,231,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75
2,2024-10-01 00:23:31,2024-10-01 00:31:21,1.0,1.46,1.0,N,42,41,1,10.0,1.0,0.5,0.0,0.0,1.0,12.5,0.0,0.0
2,2024-10-01 00:03:30,2024-10-01 00:18:13,1.0,4.49,1.0,N,231,137,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0
2,2024-10-01 00:31:30,2024-10-01 00:51:59,1.0,11.33,1.0,N,70,241,2,44.3,6.0,0.5,0.0,6.94,1.0,62.99,2.5,1.75
2,2024-10-01 00:35:57,2024-10-01 01:04:08,1.0,6.86,1.0,N,100,62,1,33.8,1.0,0.5,7.76,0.0,1.0,46.56,2.5,0.0
2,2024-10-01 00:33:17,2024-10-01 00:37:38,1.0,1.01,1.0,N,164,48,1,6.5,1.0,0.5,3.45,0.0,1.0,14.95,2.5,0.0
2,2024-10-01 00:38:54,2024-10-01 00:49:50,1.0,3.84,1.0,N,48,238,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
2,2024-10-01 00:05:51,2024-10-01 00:10:39,1.0,0.85,1.0,N,186,68,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-10-01 00:42:52,2024-10-01 00:55:30,1.0,2.68,1.0,N,186,237,2,-14.9,-1.0,-0.5,0.0,0.0,-1.0,-19.9,-2.5,0.0
2,2024-10-01 00:42:52,2024-10-01 00:55:30,1.0,2.68,1.0,N,186,237,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0
2,2024-10-01 00:39:19,2024-10-01 00:40:43,1.0,0.32,1.0,N,100,186,4,-3.7,-1.0,-0.5,0.0,0.0,-1.0,-8.7,-2.5,0.0
2,2024-10-01 00:39:19,2024-10-01 00:40:43,1.0,0.32,1.0,N,100,186,4,3.7,1.0,0.5,0.0,0.0,1.0,8.7,2.5,0.0
2,2024-10-01 00:14:35,2024-10-01 00:32:05,1.0,13.75,1.0,N,132,223,1,50.6,1.0,0.5,10.62,0.0,1.0,63.72,0.0,0.0
2,2024-10-01 00:49:26,2024-10-01 00:59:06,1.0,1.97,1.0,N,158,48,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
1,2024-10-01 00:27:05,2024-10-01 00:33:30,1.0,1.1,1.0,N,79,90,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0
2,2024-10-01 00:32:51,2024-10-01 00:46:45,1.0,3.29,1.0,N,100,263,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
2,2024-10-01 00:06:05,2024-10-01 00:12:42,1.0,1.52,1.0,N,158,234,1,9.3,1.0,0.5,2.0,0.0,1.0,16.3,2.5,0.0
2,2024-10-01 00:04:08,2024-10-01 00:19:15,1.0,3.29,1.0,N,239,42,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
2,2024-10-01 00:09:03,2024-10-01 00:37:25,1.0,8.62,1.0,N,186,147,1,40.1,1.0,0.5,5.0,0.0,1.0,50.1,2.5,0.0
2,2024-10-01 00:57:42,2024-10-01 01:00:02,1.0,0.62,1.0,N,75,262,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0
2,2024-10-01 00:43:11,2024-10-01 01:08:38,2.0,7.4,1.0,N,186,164,1,33.1,1.0,0.5,9.53,0.0,1.0,47.63,2.5,0.0
2,2024-10-01 00:16:34,2024-10-01 00:18:03,1.0,0.49,1.0,N,170,161,1,4.4,1.0,0.5,2.0,0.0,1.0,11.4,2.5,0.0
2,2024-10-01 00:59:19,2024-10-01 01:30:19,1.0,20.75,2.0,N,132,238,4,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-82.69,-2.5,-1.75
2,2024-10-01 00:59:19,2024-10-01 01:30:19,1.0,20.75,2.0,N,132,238,4,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75
2,2024-10-01 00:39:37,2024-10-01 00:40:46,2.0,0.02,1.0,N,113,79,2,3.7,1.0,0.5,0.0,0.0,1.0,8.7,2.5,0.0
2,2024-10-01 00:07:48,2024-10-01 00:28:18,1.0,7.52,1.0,N,132,122,2,32.4,1.0,0.5,0.0,0.0,1.0,36.65,0.0,1.75
2,2024-10-01 00:52:26,2024-10-01 01:16:48,1.0,18.51,2.0,N,132,79,1,70.0,0.0,0.5,16.54,6.94,1.0,99.23,2.5,1.75
2,2024-10-01 00:45:08,2024-10-01 01:16:17,3.0,19.2,2.0,N,132,230,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75
2,2024-10-01 00:05:16,2024-10-01 00:25:34,1.0,4.2,1.0,N,230,41,1,22.6,1.0,0.5,2.0,0.0,1.0,29.6,2.5,0.0
2,2024-10-01 00:39:56,2024-10-01 00:44:51,2.0,0.95,1.0,N,142,237,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-10-01 00:15:15,2024-10-01 00:25:39,1.0,1.94,1.0,N,230,90,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-10-01 00:47:13,2024-10-01 01:14:26,1.0,18.03,2.0,N,132,41,1,70.0,0.0,0.5,15.69,6.94,1.0,95.88,0.0,1.75
2,2024-10-01 00:00:23,2024-10-01 00:08:21,1.0,2.01,1.0,N,79,233,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
1,2024-10-01 00:11:44,2024-10-01 00:32:32,4.0,7.8,1.0,N,138,161,2,31.7,10.25,0.5,0.0,0.0,1.0,43.45,2.5,1.75
1,2024-10-01 00:35:04,2024-10-01 00:41:07,1.0,2.5,1.0,N,161,236,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0
2,2024-10-01 00:14:21,2024-10-01 00:18:52,1.0,0.98,1.0,N,113,211,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-10-01 00:43:43,2024-10-01 01:05:34,1.0,8.97,1.0,N,132,102,2,37.3,1.0,0.5,0.0,0.0,1.0,41.55,0.0,1.75
2,2024-10-01 00:55:22,2024-10-01 01:04:14,1.0,1.75,1.0,N,163,238,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
1,2024-10-01 00:28:52,2024-10-01 00:35:00,1.0,1.5,1.0,N,48,264,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0
2,2024-10-01 00:50:49,2024-10-01 00:54:07,1.0,0.55,1.0,N,236,237,1,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-10-01 00:07:43,2024-10-01 00:27:59,1.0,14.86,1.0,N,132,223,1,55.5,1.0,0.5,11.6,0.0,1.0,71.35,0.0,1.75
2,2024-10-01 00:43:02,2024-10-01 01:07:55,1.0,16.83,2.0,N,132,170,1,70.0,0.0,0.5,12.4,6.94,1.0,95.09,2.5,1.75
1,2024-10-01 00:44:03,2024-10-01 00:51:29,1.0,1.5,1.0,N,170,229,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:19:40,2024-10-01 00:42:29,1.0,8.64,1.0,N,138,141,1,37.3,6.0,0.5,11.82,0.0,1.0,60.87,2.5,1.75
2,2024-10-01 00:37:49,2024-10-01 00:47:52,3.0,2.87,1.0,N,114,163,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
1,2024-10-01 00:54:57,2024-10-01 01:31:46,0.0,19.8,1.0,N,132,79,1,76.5,5.25,0.5,16.65,0.0,1.0,99.9,2.5,1.75
1,2024-10-01 00:11:09,2024-10-01 00:37:04,1.0,17.4,2.0,N,132,229,1,70.0,4.25,0.5,16.5,6.94,1.0,99.19,2.5,1.75
1,2024-10-01 00:14:40,2024-10-01 00:24:28,1.0,3.1,1.0,N,138,7,1,15.6,7.75,0.5,4.95,0.0,1.0,29.8,0.0,1.75
2,2024-10-01 00:08:06,2024-10-01 00:16:43,1.0,1.27,1.0,N,68,107,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:02:43,2024-10-01 00:11:44,1.0,2.0,1.0,N,145,7,1,12.1,1.0,0.5,2.92,0.0,1.0,17.52,0.0,0.0
2,2024-10-01 00:08:03,2024-10-01 00:22:28,1.0,8.36,1.0,N,132,265,1,32.4,1.0,0.5,4.0,0.0,1.0,40.65,0.0,1.75
2,2024-10-01 00:23:10,2024-10-01 00:28:29,2.0,1.78,5.0,N,226,230,1,82.0,0.0,0.0,5.0,0.0,1.0,88.0,0.0,0.0
2,2024-10-01 00:55:00,2024-10-01 01:07:22,1.0,4.64,1.0,N,164,75,1,21.2,1.0,0.5,7.86,0.0,1.0,34.06,2.5,0.0
2,2024-10-01 00:04:32,2024-10-01 00:18:28,1.0,2.78,1.0,N,186,236,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0
2,2024-10-01 00:11:37,2024-10-01 00:49:28,2.0,18.46,2.0,N,132,224,1,70.0,0.0,0.5,11.36,0.0,1.0,87.11,2.5,1.75
2,2024-10-01 00:14:40,2024-10-01 00:25:28,1.0,2.65,1.0,N,114,233,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 00:09:18,2024-10-01 00:15:09,1.0,1.12,1.0,N,162,164,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-10-01 00:26:38,2024-10-01 01:04:37,2.0,12.34,1.0,N,158,181,1,54.1,1.0,0.5,10.64,0.0,1.0,69.74,2.5,0.0
2,2024-10-01 00:49:00,2024-10-01 00:59:00,1.0,2.14,1.0,N,114,87,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
1,2024-10-01 00:56:12,2024-10-01 01:09:38,1.0,2.9,1.0,N,186,141,1,14.2,3.5,0.5,4.8,0.0,1.0,24.0,2.5,0.0
1,2024-10-01 00:54:58,2024-10-01 00:57:28,1.0,0.4,1.0,N,68,90,4,4.4,3.5,0.5,0.0,0.0,1.0,9.4,2.5,0.0
2,2024-10-01 00:50:41,2024-10-01 00:55:14,1.0,1.23,1.0,N,107,233,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,2024-10-01 00:46:45,2024-10-01 01:19:04,1.0,18.52,1.0,N,132,189,1,70.9,1.0,0.5,10.0,0.0,1.0,85.15,0.0,1.75
1,2024-10-01 00:52:38,2024-10-01 01:23:23,1.0,20.3,2.0,N,132,261,1,70.0,4.25,0.5,1.0,0.0,1.0,76.75,2.5,1.75
2,2024-10-01 00:19:11,2024-10-01 00:24:00,1.0,1.61,1.0,N,138,70,1,8.6,6.0,0.5,0.0,0.0,1.0,17.85,0.0,1.75
2,2024-10-01 00:35:58,2024-10-01 00:42:49,1.0,1.05,1.0,N,170,186,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-10-01 00:13:25,2024-10-01 00:16:24,1.0,0.8,1.0,N,249,234,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,2024-10-01 00:33:54,2024-10-01 00:35:25,1.0,0.51,1.0,N,239,239,1,4.4,1.0,0.5,2.0,0.0,1.0,11.4,2.5,0.0
2,2024-10-01 00:04:51,2024-10-01 00:31:05,1.0,17.44,2.0,N,132,234,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75
2,2024-10-01 00:48:21,2024-10-01 01:22:12,1.0,18.72,2.0,N,132,48,1,70.0,0.0,0.5,5.0,6.94,1.0,87.69,2.5,1.75
2,2024-10-01 00:01:34,2024-10-01 00:19:04,1.0,11.08,1.0,N,132,129,1,42.9,1.0,0.5,9.08,0.0,1.0,56.23,0.0,1.75
2,2024-10-01 00:35:43,2024-10-01 00:53:47,1.0,2.46,1.0,N,158,4,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
1,2024-10-01 00:13:48,2024-10-01 00:14:04,2.0,0.0,5.0,N,186,186,1,12.0,0.0,0.0,3.0,0.0,1.0,16.0,0.0,0.0
1,2024-10-01 00:07:53,2024-10-01 00:43:36,1.0,20.4,1.0,N,132,62,1,75.1,2.75,0.5,15.85,0.0,1.0,95.2,0.0,1.75
2,2024-10-01 00:15:52,2024-10-01 00:32:44,1.0,10.92,1.0,N,138,243,1,41.5,6.0,0.5,8.65,6.94,1.0,66.34,0.0,1.75
2,2024-10-01 00:55:22,2024-10-01 01:22:45,1.0,17.94,2.0,N,132,148,1,70.0,0.0,0.5,10.0,0.0,1.0,85.75,2.5,1.75
2,2024-10-01 00:25:01,2024-10-01 00:37:09,2.0,2.95,1.0,N,107,142,1,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0
1,2024-10-01 00:45:02,2024-10-01 01:17:37,1.0,19.9,1.0,N,132,54,1,73.0,2.75,0.5,15.45,0.0,1.0,92.7,0.0,1.75
2,2024-10-01 00:39:28,2024-10-01 01:04:06,1.0,4.88,1.0,N,158,263,1,25.4,1.0,0.5,1.6,0.0,1.0,32.0,2.5,0.0
2,2024-10-01 00:14:07,2024-10-01 00:25:22,1.0,0.89,1.0,N,230,162,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0
2,2024-10-01 00:36:41,2024-10-01 00:37:34,1.0,0.2,1.0,N,229,162,1,3.7,1.0,0.5,4.0,0.0,1.0,12.7,2.5,0.0
2,2024-10-01 00:40:44,2024-10-01 00:44:01,1.0,0.8,1.0,N,246,48,4,-5.8,-1.0,-0.5,0.0,0.0,-1.0,-10.8,-2.5,0.0
2,2024-10-01 00:40:44,2024-10-01 00:44:01,1.0,0.8,1.0,N,246,48,4,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-10-01 00:50:04,2024-10-01 00:55:51,1.0,1.15,1.0,N,230,142,1,7.9,1.0,0.5,3.23,0.0,1.0,16.13,2.5,0.0
1,2024-10-01 00:18:19,2024-10-01 00:31:33,1.0,4.3,1.0,N,138,226,1,18.4,7.75,0.5,6.9,0.0,1.0,34.55,0.0,1.75
2,2024-10-01 00:03:55,2024-10-01 00:24:03,1.0,4.14,1.0,N,48,226,1,21.9,1.0,0.5,4.0,0.0,1.0,30.9,2.5,0.0
2,2024-10-01 00:55:17,2024-10-01 01:10:44,1.0,2.77,1.0,N,68,239,1,17.0,1.0,0.5,1.54,0.0,1.0,23.54,2.5,0.0
2,2024-10-01 00:46:02,2024-10-01 01:09:08,1.0,15.73,1.0,N,132,112,1,59.0,1.0,0.5,12.8,0.0,1.0,78.55,2.5,1.75
2,2024-10-01 00:27:25,2024-10-01 00:30:59,1.0,1.25,1.0,N,161,237,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-10-01 00:45:05,2024-10-01 00:52:06,3.0,1.43,1.0,N,170,229,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0
2,2024-10-01 00:16:18,2024-10-01 00:40:07,1.0,17.01,2.0,N,132,170,1,70.0,0.0,0.5,12.0,6.94,1.0,94.69,2.5,1.75
2,2024-10-01 00:12:35,2024-10-01 00:23:52,1.0,2.24,1.0,N,142,90,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-10-01 00:54:11,2024-10-01 01:01:16,1.0,1.6,1.0,N,114,87,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0
2,2024-10-01 00:14:45,2024-10-01 00:31:10,1.0,8.98,1.0,N,132,196,1,35.9,1.0,0.5,6.0,0.0,1.0,46.15,0.0,1.75
2,2024-10-01 00:01:04,2024-10-01 00:13:16,2.0,2.23,1.0,N,100,224,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0
2,2024-10-01 00:23:53,2024-10-01 00:56:40,1.0,18.24,2.0,N,132,142,1,70.0,0.0,0.5,1.0,0.0,1.0,76.75,2.5,1.75
2,2024-10-01 00:38:31,2024-10-01 01:09:24,1.0,18.6,2.0,N,132,113,1,70.0,0.0,0.5,8.0,6.94,1.0,90.69,2.5,1.75
2,2024-10-01 00:14:39,2024-10-01 00:35:50,2.0,7.73,1.0,N,138,166,1,33.1,6.0,0.5,9.51,6.94,1.0,58.8,0.0,1.75
2,2024-10-01 00:50:51,2024-10-01 01:21:07,2.0,18.26,2.0,N,132,161,1,70.0,0.0,0.5,8.0,6.94,1.0,90.69,2.5,1.75
2,2024-10-01 00:22:40,2024-10-01 00:30:08,1.0,2.42,1.0,N,263,137,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-10-01 00:38:33,2024-10-01 00:55:02,1.0,4.17,1.0,N,79,142,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0
2,2024-10-01 00:08:27,2024-10-01 00:30:51,1.0,7.21,1.0,N,186,37,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0
2,2024-10-01 00:17:42,2024-10-01 00:30:54,1.0,7.22,1.0,N,138,75,1,28.9,6.0,0.5,8.67,6.94,1.0,53.76,0.0,1.75
2,2024-10-01 00:35:20,2024-10-01 00:57:03,3.0,11.15,1.0,N,132,173,2,43.6,1.0,0.5,0.0,0.0,1.0,47.85,0.0,1.75
2,2024-10-01 00:04:03,2024-10-01 00:06:06,1.0,0.69,1.0,N,132,132,4,-5.1,-1.0,-0.5,0.0,0.0,-1.0,-9.35,0.0,-1.75
2,2024-10-01 00:04:03,2024-10-01 00:06:06,1.0,0.69,1.0,N,132,132,4,5.1,1.0,0.5,0.0,0.0,1.0,9.35,0.0,1.75
2,2024-10-01 00:59:15,2024-10-01 01:28:28,1.0,18.93,1.0,N,132,25,1,71.6,1.0,0.5,7.0,0.0,1.0,82.85,0.0,1.75
1,2024-10-01 00:13:45,2024-10-01 00:23:11,1.0,1.5,1.0,N,142,68,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0
1,2024-10-01 00:11:50,2024-10-01 00:24:13,1.0,11.1,1.0,N,132,157,4,41.5,1.0,0.5,0.0,0.0,1.0,44.0,0.0,0.0
1,2024-10-01 00:30:35,2024-10-01 00:36:57,1.0,0.6,5.0,N,170,230,1,84.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0
2,2024-10-01 00:53:39,2024-10-01 00:58:34,1.0,1.13,1.0,N,238,24,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-10-01 00:30:40,2024-10-01 00:51:12,2.0,9.13,1.0,N,138,148,1,38.0,6.0,0.5,9.6,0.0,1.0,59.35,2.5,1.75
2,2024-10-01 00:52:24,2024-10-01 01:01:45,1.0,2.88,1.0,N,148,229,1,14.2,1.0,0.5,4.22,0.0,1.0,23.42,2.5,0.0
2,2024-10-01 00:39:25,2024-10-01 00:54:47,1.0,2.95,1.0,N,158,170,1,18.4,1.0,0.5,3.0,0.0,1.0,26.4,2.5,0.0
2,2024-10-01 00:00:09,2024-10-01 00:12:47,2.0,5.35,1.0,N,161,88,1,24.0,1.0,0.5,3.0,0.0,1.0,32.0,2.5,0.0
2,2024-10-01 00:50:08,2024-10-01 01:16:49,1.0,18.71,2.0,N,132,79,1,70.0,0.0,0.5,10.0,0.0,1.0,85.75,2.5,1.75
2,2024-10-01 00:04:22,2024-10-01 00:52:19,1.0,37.75,4.0,N,132,265,1,193.4,1.0,0.0,0.0,20.32,1.0,217.47,0.0,1.75
2,2024-10-01 00:44:18,2024-10-01 01:13:09,2.0,16.9,2.0,N,132,141,1,70.0,0.0,0.5,15.15,0.0,1.0,90.9,2.5,1.75
